time,Infected,Recovered,Susceptible
9.4,69.0,931.0,0.0
9.45,69.0,931.0,0.0
9.5,69.0,931.0,0.0
9.55,68.0,932.0,0.0
9.6,68.0,932.0,0.0
9.65,68.0,932.0,0.0
9.7,67.0,933.0,0.0
9.75,67.0,933.0,0.0
9.8,67.0,933.0,0.0
9.85,66.0,934.0,0.0
9.9,62.0,938.0,0.0
9.95,61.0,939.0,0.0
10.0,60.0,940.0,0.0
10.05,58.0,942.0,0.0
10.1,54.0,946.0,0.0
10.15,52.0,948.0,0.0
10.2,52.0,948.0,0.0
10.25,52.0,948.0,0.0
10.3,52.0,948.0,0.0
10.35,51.0,949.0,0.0
10.4,51.0,949.0,0.0
10.45,50.0,950.0,0.0
10.5,49.0,951.0,0.0
10.55,47.0,953.0,0.0
10.6,47.0,953.0,0.0
10.65,46.0,954.0,0.0
10.7,45.0,955.0,0.0
10.75,44.0,956.0,0.0
10.8,43.0,957.0,0.0
10.85,42.0,958.0,0.0
10.9,41.0,959.0,0.0
10.95,40.0,960.0,0.0
11.0,39.0,961.0,0.0
11.05,39.0,961.0,0.0
11.1,39.0,961.0,0.0
11.15,39.0,961.0,0.0
11.2,39.0,961.0,0.0
11.25,39.0,961.0,0.0
11.3,38.0,962.0,0.0
11.35,37.0,963.0,0.0
11.4,36.0,964.0,0.0
11.45,36.0,964.0,0.0
11.5,36.0,964.0,0.0
11.55,36.0,964.0,0.0
11.6,36.0,964.0,0.0
11.65,35.0,965.0,0.0
11.7,34.0,966.0,0.0
11.75,34.0,966.0,0.0
11.8,33.0,967.0,0.0
11.85,33.0,967.0,0.0
11.9,33.0,967.0,0.0
11.95,31.0,969.0,0.0
12.0,31.0,969.0,0.0
12.05,31.0,969.0,0.0
12.1,30.0,970.0,0.0
12.15,30.0,970.0,0.0
12.2,30.0,970.0,0.0
12.25,30.0,970.0,0.0
12.3,30.0,970.0,0.0
12.35,30.0,970.0,0.0
12.4,29.0,971.0,0.0
12.45,28.0,972.0,0.0
12.5,28.0,972.0,0.0
12.55,28.0,972.0,0.0
12.6,28.0,972.0,0.0
12.65,28.0,972.0,0.0
12.7,28.0,972.0,0.0
12.75,28.0,972.0,0.0
12.8,27.0,973.0,0.0
12.85,27.0,973.0,0.0
12.9,27.0,973.0,0.0
12.95,26.0,974.0,0.0
13.0,26.0,974.0,0.0
13.05,26.0,974.0,0.0
13.1,26.0,974.0,0.0
13.15,26.0,974.0,0.0
13.2,26.0,974.0,0.0
13.25,26.0,974.0,0.0
13.3,25.0,975.0,0.0
13.35,25.0,975.0,0.0
13.4,24.0,976.0,0.0
13.45,24.0,976.0,0.0
13.5,24.0,976.0,0.0
13.55,24.0,976.0,0.0
13.6,22.0,978.0,0.0
13.65,22.0,978.0,0.0
13.7,21.0,979.0,0.0
13.75,21.0,979.0,0.0
13.8,21.0,979.0,0.0
13.85,21.0,979.0,0.0
13.9,21.0,979.0,0.0
13.95,21.0,979.0,0.0
14.0,21.0,979.0,0.0
14.05,20.0,980.0,0.0
14.1,19.0,981.0,0.0
14.15,19.0,981.0,0.0
14.2,19.0,981.0,0.0
14.25,18.0,982.0,0.0
14.3,18.0,982.0,0.0
14.35,18.0,982.0,0.0
14.4,18.0,982.0,0.0
14.45,18.0,982.0,0.0
14.5,18.0,982.0,0.0
14.55,18.0,982.0,0.0
14.6,18.0,982.0,0.0
14.65,18.0,982.0,0.0
14.7,17.0,983.0,0.0
14.75,17.0,983.0,0.0
14.8,16.0,984.0,0.0
14.85,16.0,984.0,0.0
14.9,15.0,985.0,0.0
14.95,15.0,985.0,0.0
15.0,15.0,985.0,0.0
15.05,14.0,986.0,0.0
15.1,14.0,986.0,0.0
15.15,12.0,988.0,0.0
15.2,12.0,988.0,0.0
15.25,12.0,988.0,0.0
15.3,12.0,988.0,0.0
15.35,11.0,989.0,0.0
15.4,10.0,990.0,0.0
15.45,10.0,990.0,0.0
15.5,10.0,990.0,0.0
15.55,10.0,990.0,0.0
15.6,10.0,990.0,0.0
15.65,10.0,990.0,0.0
15.7,10.0,990.0,0.0
15.75,9.0,991.0,0.0
15.8,9.0,991.0,0.0
15.85,9.0,991.0,0.0
15.9,9.0,991.0,0.0
15.95,9.0,991.0,0.0
16.0,9.0,991.0,0.0
16.05,9.0,991.0,0.0
16.1,9.0,991.0,0.0
16.15,9.0,991.0,0.0
16.2,9.0,991.0,0.0
16.25,9.0,991.0,0.0
16.3,9.0,991.0,0.0
16.35,9.0,991.0,0.0
16.4,9.0,991.0,0.0
16.45,9.0,991.0,0.0
16.5,8.0,992.0,0.0
16.55,8.0,992.0,0.0
16.6,8.0,992.0,0.0
16.65,8.0,992.0,0.0
16.7,8.0,992.0,0.0
16.75,8.0,992.0,0.0
16.8,7.0,993.0,0.0
16.85,7.0,993.0,0.0
16.9,7.0,993.0,0.0
16.95,7.0,993.0,0.0
17.0,7.0,993.0,0.0
17.05,7.0,993.0,0.0
17.1,7.0,993.0,0.0
17.15,7.0,993.0,0.0
17.2,7.0,993.0,0.0
17.25,7.0,993.0,0.0
17.3,7.0,993.0,0.0
17.35,7.0,993.0,0.0
17.4,7.0,993.0,0.0
17.45,7.0,993.0,0.0
17.5,7.0,993.0,0.0
17.55,7.0,993.0,0.0
17.6,7.0,993.0,0.0
17.65,7.0,993.0,0.0
17.7,7.0,993.0,0.0
17.75,7.0,993.0,0.0
17.8,7.0,993.0,0.0
17.85,7.0,993.0,0.0
17.9,7.0,993.0,0.0
17.95,7.0,993.0,0.0
18.0,7.0,993.0,0.0
18.05,7.0,993.0,0.0
18.1,7.0,993.0,0.0
18.15,7.0,993.0,0.0
18.2,7.0,993.0,0.0
18.25,7.0,993.0,0.0
18.3,7.0,993.0,0.0
18.35,7.0,993.0,0.0
18.4,6.0,994.0,0.0
18.45,6.0,994.0,0.0
18.5,6.0,994.0,0.0
18.55,6.0,994.0,0.0
18.6,6.0,994.0,0.0
18.65,5.0,995.0,0.0
18.7,5.0,995.0,0.0
18.75,5.0,995.0,0.0
18.8,5.0,995.0,0.0
18.85,5.0,995.0,0.0
18.9,5.0,995.0,0.0
18.95,5.0,995.0,0.0
19.0,5.0,995.0,0.0
19.05,5.0,995.0,0.0
19.1,5.0,995.0,0.0
19.15,5.0,995.0,0.0
19.2,5.0,995.0,0.0
19.25,5.0,995.0,0.0
19.3,5.0,995.0,0.0
19.35,5.0,995.0,0.0
19.4,5.0,995.0,0.0
19.45,5.0,995.0,0.0
19.5,5.0,995.0,0.0
19.55,5.0,995.0,0.0
19.6,5.0,995.0,0.0
19.65,5.0,995.0,0.0
19.7,5.0,995.0,0.0
19.75,5.0,995.0,0.0
19.8,5.0,995.0,0.0
19.85,5.0,995.0,0.0
19.9,5.0,995.0,0.0
19.95,5.0,995.0,0.0
20.0,5.0,995.0,0.0
