time,Infected,Recovered,Susceptible
4.8,309.0,691.0,0.0
4.85,305.0,695.0,0.0
4.9,299.0,701.0,0.0
4.95,297.0,703.0,0.0
5.0,292.0,708.0,0.0
5.05,290.0,710.0,0.0
5.1,288.0,712.0,0.0
5.15,285.0,715.0,0.0
5.2,281.0,719.0,0.0
5.25,277.0,723.0,0.0
5.3,268.0,732.0,0.0
5.35,265.0,735.0,0.0
5.4,264.0,736.0,0.0
5.45,258.0,742.0,0.0
5.5,256.0,744.0,0.0
5.55,255.0,745.0,0.0
5.6,252.0,748.0,0.0
5.65,249.0,751.0,0.0
5.7,245.0,755.0,0.0
5.75,241.0,759.0,0.0
5.8,238.0,762.0,0.0
5.85,235.0,765.0,0.0
5.9,232.0,768.0,0.0
5.95,229.0,771.0,0.0
6.0,229.0,771.0,0.0
6.05,228.0,772.0,0.0
6.1,225.0,775.0,0.0
6.15,220.0,780.0,0.0
6.2,215.0,785.0,0.0
6.25,212.0,788.0,0.0
6.3,210.0,790.0,0.0
6.35,209.0,791.0,0.0
6.4,206.0,794.0,0.0
6.45,202.0,798.0,0.0
6.5,198.0,802.0,0.0
6.55,196.0,804.0,0.0
6.6,191.0,809.0,0.0
6.65,187.0,813.0,0.0
6.7,184.0,816.0,0.0
6.75,180.0,820.0,0.0
6.8,176.0,824.0,0.0
6.85,170.0,830.0,0.0
6.9,169.0,831.0,0.0
6.95,168.0,832.0,0.0
7.0,165.0,835.0,0.0
7.05,160.0,840.0,0.0
7.1,159.0,841.0,0.0
7.15,154.0,846.0,0.0
7.2,154.0,846.0,0.0
7.25,151.0,849.0,0.0
7.3,148.0,852.0,0.0
7.35,147.0,853.0,0.0
7.4,146.0,854.0,0.0
7.45,142.0,858.0,0.0
7.5,142.0,858.0,0.0
7.55,139.0,861.0,0.0
7.6,138.0,862.0,0.0
7.65,135.0,865.0,0.0
7.7,133.0,867.0,0.0
7.75,130.0,870.0,0.0
7.8,127.0,873.0,0.0
7.85,126.0,874.0,0.0
7.9,125.0,875.0,0.0
7.95,124.0,876.0,0.0
8.0,122.0,878.0,0.0
8.05,122.0,878.0,0.0
8.1,120.0,880.0,0.0
8.15,118.0,882.0,0.0
8.2,118.0,882.0,0.0
8.25,116.0,884.0,0.0
8.3,115.0,885.0,0.0
8.35,114.0,886.0,0.0
8.4,114.0,886.0,0.0
8.45,111.0,889.0,0.0
8.5,109.0,891.0,0.0
8.55,108.0,892.0,0.0
8.6,108.0,892.0,0.0
8.65,106.0,894.0,0.0
8.7,106.0,894.0,0.0
8.75,105.0,895.0,0.0
8.8,103.0,897.0,0.0
8.85,103.0,897.0,0.0
8.9,103.0,897.0,0.0
8.95,103.0,897.0,0.0
9.0,102.0,898.0,0.0
9.05,99.0,901.0,0.0
9.1,97.0,903.0,0.0
9.15,96.0,904.0,0.0
9.2,92.0,908.0,0.0
9.25,92.0,908.0,0.0
9.3,89.0,911.0,0.0
9.35,87.0,913.0,0.0
9.4,82.0,918.0,0.0
9.45,82.0,918.0,0.0
9.5,81.0,919.0,0.0
9.55,79.0,921.0,0.0
9.6,79.0,921.0,0.0
9.65,78.0,922.0,0.0
9.7,77.0,923.0,0.0
9.75,75.0,925.0,0.0
9.8,75.0,925.0,0.0
9.85,74.0,926.0,0.0
9.9,74.0,926.0,0.0
9.95,74.0,926.0,0.0
10.0,73.0,927.0,0.0
10.05,72.0,928.0,0.0
10.1,70.0,930.0,0.0
10.15,70.0,930.0,0.0
10.2,68.0,932.0,0.0
10.25,68.0,932.0,0.0
10.3,68.0,932.0,0.0
10.35,66.0,934.0,0.0
10.4,65.0,935.0,0.0
10.45,62.0,938.0,0.0
10.5,60.0,940.0,0.0
10.55,60.0,940.0,0.0
10.6,60.0,940.0,0.0
10.65,59.0,941.0,0.0
10.7,59.0,941.0,0.0
10.75,59.0,941.0,0.0
10.8,58.0,942.0,0.0
10.85,58.0,942.0,0.0
10.9,58.0,942.0,0.0
10.95,56.0,944.0,0.0
11.0,53.0,947.0,0.0
11.05,52.0,948.0,0.0
11.1,52.0,948.0,0.0
11.15,51.0,949.0,0.0
11.2,49.0,951.0,0.0
11.25,49.0,951.0,0.0
11.3,49.0,951.0,0.0
11.35,49.0,951.0,0.0
11.4,47.0,953.0,0.0
11.45,46.0,954.0,0.0
11.5,45.0,955.0,0.0
11.55,45.0,955.0,0.0
11.6,44.0,956.0,0.0
11.65,44.0,956.0,0.0
11.7,44.0,956.0,0.0
11.75,44.0,956.0,0.0
11.8,44.0,956.0,0.0
11.85,41.0,959.0,0.0
11.9,40.0,960.0,0.0
11.95,40.0,960.0,0.0
12.0,40.0,960.0,0.0
12.05,39.0,961.0,0.0
12.1,39.0,961.0,0.0
12.15,39.0,961.0,0.0
12.2,39.0,961.0,0.0
12.25,39.0,961.0,0.0
12.3,39.0,961.0,0.0
12.35,39.0,961.0,0.0
12.4,37.0,963.0,0.0
12.45,37.0,963.0,0.0
12.5,36.0,964.0,0.0
12.55,34.0,966.0,0.0
12.6,33.0,967.0,0.0
12.65,33.0,967.0,0.0
12.7,33.0,967.0,0.0
12.75,32.0,968.0,0.0
12.8,32.0,968.0,0.0
12.85,31.0,969.0,0.0
12.9,31.0,969.0,0.0
12.95,31.0,969.0,0.0
13.0,31.0,969.0,0.0
13.05,31.0,969.0,0.0
13.1,31.0,969.0,0.0
13.15,31.0,969.0,0.0
13.2,31.0,969.0,0.0
13.25,31.0,969.0,0.0
13.3,31.0,969.0,0.0
13.35,31.0,969.0,0.0
13.4,30.0,970.0,0.0
13.45,28.0,972.0,0.0
13.5,28.0,972.0,0.0
13.55,28.0,972.0,0.0
13.6,28.0,972.0,0.0
13.65,28.0,972.0,0.0
13.7,28.0,972.0,0.0
13.75,28.0,972.0,0.0
13.8,28.0,972.0,0.0
13.85,28.0,972.0,0.0
13.9,26.0,974.0,0.0
13.95,25.0,975.0,0.0
14.0,24.0,976.0,0.0
14.05,24.0,976.0,0.0
14.1,23.0,977.0,0.0
14.15,22.0,978.0,0.0
14.2,22.0,978.0,0.0
14.25,21.0,979.0,0.0
14.3,21.0,979.0,0.0
14.35,21.0,979.0,0.0
14.4,21.0,979.0,0.0
14.45,20.0,980.0,0.0
14.5,20.0,980.0,0.0
14.55,19.0,981.0,0.0
14.6,18.0,982.0,0.0
14.65,18.0,982.0,0.0
14.7,18.0,982.0,0.0
14.75,18.0,982.0,0.0
14.8,18.0,982.0,0.0
14.85,18.0,982.0,0.0
14.9,18.0,982.0,0.0
14.95,18.0,982.0,0.0
15.0,18.0,982.0,0.0
15.05,16.0,984.0,0.0
15.1,14.0,986.0,0.0
15.15,14.0,986.0,0.0
15.2,14.0,986.0,0.0
15.25,13.0,987.0,0.0
15.3,13.0,987.0,0.0
15.35,13.0,987.0,0.0
15.4,13.0,987.0,0.0
15.45,13.0,987.0,0.0
15.5,13.0,987.0,0.0
15.55,12.0,988.0,0.0
15.6,12.0,988.0,0.0
15.65,12.0,988.0,0.0
15.7,12.0,988.0,0.0
15.75,12.0,988.0,0.0
15.8,12.0,988.0,0.0
15.85,12.0,988.0,0.0
15.9,12.0,988.0,0.0
15.95,12.0,988.0,0.0
16.0,12.0,988.0,0.0
16.05,12.0,988.0,0.0
16.1,12.0,988.0,0.0
16.15,12.0,988.0,0.0
16.2,12.0,988.0,0.0
16.25,12.0,988.0,0.0
16.3,12.0,988.0,0.0
16.35,12.0,988.0,0.0
16.4,12.0,988.0,0.0
16.45,12.0,988.0,0.0
16.5,12.0,988.0,0.0
16.55,11.0,989.0,0.0
16.6,11.0,989.0,0.0
16.65,11.0,989.0,0.0
16.7,10.0,990.0,0.0
16.75,10.0,990.0,0.0
16.8,10.0,990.0,0.0
16.85,10.0,990.0,0.0
16.9,10.0,990.0,0.0
16.95,10.0,990.0,0.0
17.0,10.0,990.0,0.0
17.05,8.0,992.0,0.0
17.1,8.0,992.0,0.0
17.15,7.0,993.0,0.0
17.2,7.0,993.0,0.0
17.25,7.0,993.0,0.0
17.3,6.0,994.0,0.0
17.35,6.0,994.0,0.0
17.4,6.0,994.0,0.0
17.45,6.0,994.0,0.0
17.5,6.0,994.0,0.0
17.55,6.0,994.0,0.0
17.6,6.0,994.0,0.0
17.65,6.0,994.0,0.0
17.7,6.0,994.0,0.0
17.75,6.0,994.0,0.0
17.8,6.0,994.0,0.0
17.85,6.0,994.0,0.0
17.9,6.0,994.0,0.0
17.95,6.0,994.0,0.0
18.0,5.0,995.0,0.0
18.05,5.0,995.0,0.0
18.1,5.0,995.0,0.0
18.15,5.0,995.0,0.0
18.2,5.0,995.0,0.0
18.25,5.0,995.0,0.0
18.3,5.0,995.0,0.0
18.35,5.0,995.0,0.0
18.4,5.0,995.0,0.0
18.45,5.0,995.0,0.0
18.5,5.0,995.0,0.0
18.55,5.0,995.0,0.0
18.6,4.0,996.0,0.0
18.65,4.0,996.0,0.0
18.7,4.0,996.0,0.0
18.75,4.0,996.0,0.0
18.8,4.0,996.0,0.0
18.85,4.0,996.0,0.0
18.9,4.0,996.0,0.0
18.95,3.0,997.0,0.0
19.0,3.0,997.0,0.0
19.05,3.0,997.0,0.0
19.1,3.0,997.0,0.0
19.15,3.0,997.0,0.0
19.2,3.0,997.0,0.0
19.25,3.0,997.0,0.0
19.3,3.0,997.0,0.0
19.35,3.0,997.0,0.0
19.4,3.0,997.0,0.0
19.45,3.0,997.0,0.0
19.5,3.0,997.0,0.0
19.55,3.0,997.0,0.0
19.6,3.0,997.0,0.0
19.65,3.0,997.0,0.0
19.7,3.0,997.0,0.0
19.75,3.0,997.0,0.0
19.8,3.0,997.0,0.0
19.85,3.0,997.0,0.0
19.9,3.0,997.0,0.0
19.95,3.0,997.0,0.0
20.0,3.0,997.0,0.0
