beta,gamma,Susceptible,Infected,Recovered
0.011619999999999998,0.26999999999999996,0.0,5.25,994.75
0.011619999999999998,0.29999999999999993,0.0,3.75,996.25
0.011619999999999998,0.32999999999999996,0.0,1.85,998.15
0.011619999999999998,0.35999999999999993,0.0,1.5,998.5
0.011619999999999998,0.3899999999999999,0.0,0.7,999.3
0.011619999999999998,0.41999999999999993,0.0,0.5,999.5
0.011619999999999998,0.44999999999999996,0.0,0.25,999.75
0.01245,0.15,0.0,55.35,944.65
0.01245,0.18,0.0,30.65,969.35
0.01245,0.20999999999999996,49.95,16.75,933.3
0.01245,0.23999999999999996,0.0,8.4,991.6
0.01245,0.26999999999999996,99.9,4.65,895.45
0.01245,0.29999999999999993,0.0,2.8,997.2
0.01245,0.32999999999999996,0.0,1.1,998.9
0.01245,0.35999999999999993,0.0,0.55,999.45
0.01245,0.3899999999999999,49.95,0.25,949.8
0.01245,0.41999999999999993,0.0,0.2,999.8
0.01245,0.44999999999999996,0.0,0.1,999.9
