beta,gamma,Susceptible,Infected,Recovered
0.006639999999999999,0.15,43051776.62998216,2763271.4507434065,9764391.563638002
0.006639999999999999,0.18,62494320.08835952,5973465.882349776,17695762.14591443
0.006639999999999999,0.20999999999999996,220674032.63603228,162070722.24469855,441737748.4571166
0.006639999999999999,0.23999999999999996,144027536.60288334,142386197.8822251,414003493.3404114
0.006639999999999999,0.26999999999999996,72325482.74997869,1974719.799639774,22478543.574983716
0.006639999999999999,0.29999999999999993,34062979.71393447,1528635.4070349056,11293842.017621722
0.006639999999999999,0.32999999999999996,356420368.0677387,266412020.14610314,1079788823.1526673
0.006639999999999999,0.35999999999999993,139087791.63524255,88455293.55759585,381628257.03776747
0.006639999999999999,0.3899999999999999,540415992.9353824,304196419.7288562,1492583098.9145944
0.006639999999999999,0.41999999999999993,475757404.03524315,231464927.51767245,1248748118.4520793
0.006639999999999999,0.44999999999999996,502244726.06655854,206240198.64886072,1250948560.7197824
0.007469999999999999,0.15,89001911.53384003,4453782.211010629,11203375.818221856
0.007469999999999999,0.18,28782610.498180382,3886705.4311209293,11685710.52162369
0.007469999999999999,0.20999999999999996,53333558.31581474,5581624.331034293,14015080.792953018
0.007469999999999999,0.23999999999999996,33829871.03138378,3689773.087895829,14442021.659722935
0.007469999999999999,0.26999999999999996,135584051.9293744,131119731.36633602,390801435.93210423
0.007469999999999999,0.29999999999999993,108168442.05034561,116453008.12390828,365724065.6010292
0.007469999999999999,0.32999999999999996,223695484.9660213,194515699.66465592,714029490.7876593
0.007469999999999999,0.35999999999999993,98768718.29123801,91763262.35153356,339098961.619008
0.007469999999999999,0.3899999999999999,386204333.8374404,272746888.7701931,1163289895.947162
0.007469999999999999,0.41999999999999993,386218574.86569583,242229255.0279654,1130221162.9772935
0.007469999999999999,0.44999999999999996,387885904.3100315,215954324.5579064,1101068647.7714677
0.008299999999999998,0.15,50535687.8877354,1780780.7034269772,5211236.464418953
0.008299999999999998,0.18,38386144.28411189,3395135.8860153123,14041663.505470669
0.008299999999999998,0.20999999999999996,34819772.78658201,2694231.614698365,10770907.885964662
0.008299999999999998,0.23999999999999996,88943843.12083611,148053688.03913876,357693437.91248214
0.008299999999999998,0.26999999999999996,37409427.49531139,2499617.004413089,16550847.173383242
0.008299999999999998,0.29999999999999993,34201061.53249171,2732928.243160147,18992114.659210745
0.008299999999999998,0.32999999999999996,55329261.423334956,2513817.988573722,26133249.943013385
0.008299999999999998,0.35999999999999993,108235169.38095812,93567635.0083072,337511785.51989955
0.008299999999999998,0.3899999999999999,166469844.31285238,155563976.27690744,593625379.3277662
0.008299999999999998,0.41999999999999993,97968174.06000881,73991631.41256323,308613703.05072474
0.008299999999999998,0.44999999999999996,99632281.97066768,66190076.32614515,300617629.22281504
0.00913,0.15,19407898.103437115,2151719.490113234,4512360.964458071
0.00913,0.18,79484630.5913568,176940684.10616732,343828705.91739005
0.00913,0.20999999999999996,35133886.130873606,2875394.926840037,8140630.519188906
0.00913,0.23999999999999996,27856434.513019495,2135361.422956329,12234313.063523445
0.00913,0.26999999999999996,16280170.109789446,2521174.373303352,5921632.202497581
0.00913,0.29999999999999993,71227882.62023191,121624992.80339876,321984236.3932328
0.00913,0.32999999999999996,46503369.114726946,2636894.673049175,22861232.729436014
0.00913,0.35999999999999993,91476729.71771285,96197761.95514038,315551780.0040418
0.00913,0.3899999999999999,41872550.433721885,2064054.4686386604,17912210.298663132
0.00913,0.41999999999999993,41609165.50183888,1885013.9884466839,19542672.40574063
0.00913,0.44999999999999996,19780061.09154882,1802087.8585860736,11529070.733614976
0.009959999999999998,0.15,17244228.831388954,7085932.2896269085,8385102.575782666
0.009959999999999998,0.18,38811552.81768534,3072916.2499142555,14040000.29333123
0.009959999999999998,0.20999999999999996,32503429.7711887,4328629.362169394,17598086.71414507
0.009959999999999998,0.23999999999999996,19826883.298106287,4175136.0190517195,8062616.109478639
0.009959999999999998,0.26999999999999996,32026269.727879446,2922233.623214546,17240210.52316223
0.009959999999999998,0.29999999999999993,68953675.39187114,132053555.47021246,321503502.88441515
0.009959999999999998,0.32999999999999996,21808605.424451895,2703803.2667467487,15514309.614813453
0.009959999999999998,0.35999999999999993,67405324.76321219,104458432.3813348,299407749.92251843
0.009959999999999998,0.3899999999999999,36998157.63781379,2393885.8340410604,16258840.67886239
0.009959999999999998,0.41999999999999993,35843325.82137506,1894807.6998529565,16266372.808743319
0.009959999999999998,0.44999999999999996,17638469.23709487,1664029.483458054,10241927.956354426
0.010789999999999998,0.15,34234996.34933728,6829151.81753255,7668831.052279192
0.010789999999999998,0.18,63507596.882347144,2957650.0297196433,17978805.538627196
0.010789999999999998,0.20999999999999996,152233613.41723567,339122859.21951723,652115114.5547932
0.010789999999999998,0.23999999999999996,63188862.50749656,166501627.47974688,331294725.9877258
0.010789999999999998,0.26999999999999996,74010813.57939313,150303407.54068473,341055380.58650935
0.010789999999999998,0.29999999999999993,21700316.24886233,1918724.504340807,8653316.709905306
0.010789999999999998,0.32999999999999996,10082757.6062969,1628548.9546146274,6689692.242612412
0.010789999999999998,0.35999999999999993,20115170.64482466,1791530.619350354,10989641.047218982
0.010789999999999998,0.3899999999999999,51119820.26883865,1727942.5339913056,30427238.36255128
0.010789999999999998,0.41999999999999993,16073952.470534826,1923785.7776295622,11539045.735619891
0.010789999999999998,0.44999999999999996,42598191.36431162,1747693.3961378925,27848078.038603157
0.011619999999999998,0.15,37720773.20595469,3527767.687849646,7459936.945141641
0.011619999999999998,0.18,32793264.498075765,4111606.5768917194,11153293.073576713
0.011619999999999998,0.20999999999999996,15985236.535371874,2575570.1681169677,3331456.982193496
0.011619999999999998,0.23999999999999996,12527023.977693629,2250357.996328431,6854395.22262357
0.011619999999999998,0.26999999999999996,39403731.60750425,2333007.6240945896,14927469.627912339
0.011619999999999998,0.29999999999999993,23393730.440799557,1966997.5725485962,8423992.069389835
0.011619999999999998,0.32999999999999996,13878080.011828717,1694695.7808348045,9432499.06507339
0.011619999999999998,0.35999999999999993,12801223.901046198,1746772.8315880834,8399171.613481846
0.011619999999999998,0.3899999999999999,18924762.235331923,1656477.717028951,13062363.411789048
0.011619999999999998,0.41999999999999993,13865788.650579387,1658627.2191710982,10493519.599084532
0.011619999999999998,0.44999999999999996,28643091.908295847,1828758.9836169675,20347337.481751766
0.01245,0.15,15355413.708182037,3341192.0029906663,5954014.568871131
0.01245,0.18,31295007.445625626,3733146.9846856236,11379024.556085035
0.01245,0.20999999999999996,47776813.08610009,173974167.69534904,307573776.6270796
0.01245,0.23999999999999996,15846800.766148072,1850498.370302017,7659096.144743825
0.01245,0.26999999999999996,76957367.77413669,274951449.5100577,548168211.2207104
0.01245,0.29999999999999993,14174320.367907366,1732200.4685649641,9689016.449500317
0.01245,0.32999999999999996,7501636.462220493,2199756.3408922693,5489812.400418174
0.01245,0.35999999999999993,11597023.433643859,2254997.292240933,10259449.21488553
0.01245,0.3899999999999999,51285969.38529948,92923002.53350824,255237966.7888128
0.01245,0.41999999999999993,24518594.724627357,2118754.771347105,18572920.808875803
0.01245,0.44999999999999996,23840501.66534066,1950629.3400097035,18418848.43772744
