beta,gamma,Susceptible,Infected,Recovered
0.006639999999999999,0.35999999999999993,43753.896998749995,40606.39106625,83249.84769437501
0.006639999999999999,0.3899999999999999,36118.9394109375,30161.5690859375,65873.11727
0.006639999999999999,0.41999999999999993,38487.9636103125,30361.110623437504,69274.36397500001
0.006639999999999999,0.44999999999999996,39639.75774062499,28659.782940625002,69175.337423125
0.007469999999999999,0.15,42234.3172728125,60382.43423781251,83647.2236325
0.007469999999999999,0.18,40743.51901625001,59293.42154687501,86609.15193687502
0.007469999999999999,0.20999999999999996,40298.171071875004,57558.892507812496,87935.7928928125
0.007469999999999999,0.23999999999999996,41808.494652187495,55198.51385718749,89007.110980625
0.007469999999999999,0.26999999999999996,40105.19777875,49536.786369999994,83991.05403500001
0.007469999999999999,0.29999999999999993,38104.03279125001,46755.189502187495,81635.33054906249
0.007469999999999999,0.32999999999999996,40061.9061828125,41709.090348749996,78753.7848559375
0.007469999999999999,0.35999999999999993,38152.94173781251,41360.896660624996,78888.2484753125
0.007469999999999999,0.3899999999999999,34450.16971875,32964.705290625,67037.99077625
0.007469999999999999,0.41999999999999993,34522.7776775,31061.955227499995,65971.20842312499
0.007469999999999999,0.44999999999999996,34725.87798218749,29316.920135624998,65043.7490846875
0.008299999999999998,0.15,40992.682005937495,61234.19959375,83290.35811593752
0.008299999999999998,0.18,39820.06875468751,59983.588359999994,85957.9271709375
0.008299999999999998,0.20999999999999996,36810.46911218751,58154.925435312514,85873.23263
0.008299999999999998,0.23999999999999996,34347.5337290625,52703.84375875001,81019.59617718749
0.008299999999999998,0.26999999999999996,40494.713756875004,52503.8424721875,86813.3832546875
0.008299999999999998,0.29999999999999993,38668.5266746875,49301.6049959375,84155.929721875
0.008299999999999998,0.32999999999999996,41313.326644375,46533.49526656249,84535.49118406248
0.008299999999999998,0.35999999999999993,37624.02790249999,41554.99791968751,77792.4417103125
0.008299999999999998,0.3899999999999999,35553.861335625,37146.522039999996,72356.952890625
0.008299999999999998,0.41999999999999993,37643.195356875,36932.77329,74998.95842125
0.008299999999999998,0.44999999999999996,37835.112205625,34861.09468781249,73789.2272509375
0.00913,0.15,34667.10141656251,61646.97193156249,80933.141101875
0.00913,0.18,33935.486389375,57443.2501353125,79772.0108540625
0.00913,0.20999999999999996,35185.5261225,58592.22670062501,84737.47163375
0.00913,0.23999999999999996,34237.5610171875,56026.4040709375,83945.46404375
0.00913,0.26999999999999996,35051.733653125,53119.2426140625,83312.97980656251
0.00913,0.29999999999999993,32382.236723125003,47518.157636874996,77034.09624312501
0.00913,0.32999999999999996,37778.023912187506,47198.0877740625,81963.774963125
0.00913,0.35999999999999993,34429.73694906249,42184.608149374995,75327.6577159375
0.00913,0.3899999999999999,37250.351229687505,43204.4552859375,79731.619358125
0.00913,0.41999999999999993,37215.38162656251,40764.768979374996,78109.0620096875
0.00913,0.44999999999999996,35877.744351562505,38547.7472353125,75593.361013125
0.009959999999999998,0.15,31783.341544062503,61501.322213750005,78857.37251406252
0.009959999999999998,0.18,31439.097369687497,61912.8882225,82552.65689968751
0.009959999999999998,0.20999999999999996,30414.414960625,60454.6513196875,83309.61319343752
0.009959999999999998,0.23999999999999996,31759.915574374998,58081.46093562499,83755.8921575
0.009959999999999998,0.26999999999999996,34524.88254593751,55274.069889374994,84370.0075540625
0.009959999999999998,0.29999999999999993,29268.854995,49454.58160031249,76321.45844718751
0.009959999999999998,0.32999999999999996,31985.867099687508,49100.3804303125,79284.877473125
0.009959999999999998,0.35999999999999993,31273.322361874998,44065.1283525,74281.468496875
0.009959999999999998,0.3899999999999999,34372.1764071875,43749.2112584375,77432.90918437499
0.009959999999999998,0.41999999999999993,34405.98493968749,41293.36430875,75772.8417403125
0.009959999999999998,0.44999999999999996,33127.251384375,39018.664314062495,73204.83059218749
0.010789999999999998,0.15,30125.445610937506,61783.11587937501,78090.2143603125
0.010789999999999998,0.18,30292.887159999995,62277.95004000001,81905.685925625
0.010789999999999998,0.20999999999999996,27616.626365937496,54923.087965625,75079.3305409375
0.010789999999999998,0.23999999999999996,28090.8089809375,55617.341886875,78335.02462156248
0.010789999999999998,0.26999999999999996,30832.6887,52925.4808690625,78837.50875968751
0.010789999999999998,0.29999999999999993,30528.853092812504,50926.5550084375,78525.65493937497
0.010789999999999998,0.32999999999999996,29432.196062499996,48095.086794375,76018.764119375
0.010789999999999998,0.35999999999999993,29472.411221874994,45310.19172062499,74170.55772
0.010789999999999998,0.3899999999999999,30944.882221875003,42777.15494562501,73435.24683312501
0.010789999999999998,0.41999999999999993,28886.144372812494,40483.75178718751,70282.763973125
0.010789999999999998,0.44999999999999996,30224.157042187504,38334.826650937495,69686.45615687498
0.011619999999999998,0.15,28578.027111875,62577.86745343752,78214.39572593752
0.011619999999999998,0.18,27826.87157937499,61678.852357499985,80117.71475937501
0.011619999999999998,0.20999999999999996,27488.355954999995,60006.671458125,80666.825540625
0.011619999999999998,0.23999999999999996,26990.19086875,57294.5536084375,79459.16332593751
0.011619999999999998,0.26999999999999996,30035.722696875007,54422.806184999994,79860.84133499999
0.011619999999999998,0.29999999999999993,28964.597781875003,51241.401390000006,77299.837614375
0.011619999999999998,0.32999999999999996,28467.247635,48398.68592343749,75138.96778093747
0.011619999999999998,0.35999999999999993,27343.5581621875,45686.21460093751,72486.80194937502
0.011619999999999998,0.3899999999999999,27382.918818125,43174.060284374995,70686.66763375
0.011619999999999998,0.41999999999999993,26958.911944375002,40790.1832084375,68587.6905265625
0.011619999999999998,0.44999999999999996,27676.221781562497,38666.6339378125,67507.78001874998
0.01245,0.15,27801.354230000004,62811.6537825,77883.016148125
0.01245,0.18,26213.734825,62008.473177812506,79338.21467843749
0.01245,0.20999999999999996,24144.470409687503,57122.1888796875,75350.377053125
0.01245,0.23999999999999996,26052.689121875002,57809.42601593749,79087.2744490625
0.01245,0.26999999999999996,23167.366809687497,49576.93551156251,69777.71211875
0.01245,0.29999999999999993,25915.737029999997,51953.92583375001,75619.10783
0.01245,0.32999999999999996,27484.427841250006,48902.600555937504,74612.7256434375
0.01245,0.35999999999999993,27669.258693125,46244.94677875,72896.480878125
0.01245,0.3899999999999999,27101.169661875,41553.1879725,68113.77981624998
0.01245,0.41999999999999993,28313.938045937502,41274.5630453125,69690.36248625
0.01245,0.44999999999999996,28384.689540937503,39158.73880625,68147.8106728125
