beta,gamma,Susceptible,Infected,Recovered
0.009959999999999998,0.26999999999999996,52.175,195.2075,784.28
0.009959999999999998,0.29999999999999993,999.0,176.73,805.285
0.009959999999999998,0.32999999999999996,49.1025,160.2775,821.9625
0.009959999999999998,0.35999999999999993,999.0,147.7225,830.7225
0.009959999999999998,0.3899999999999999,59.39,136.4325,841.1825
0.009959999999999998,0.41999999999999993,59.185,126.4875,849.275
0.009959999999999998,0.44999999999999996,52.565,118.3975,857.915
0.010789999999999998,0.15,54.5925,332.5825,666.01
0.010789999999999998,0.18,64.225,290.76,714.18
0.010789999999999998,0.20999999999999996,999.0,248.695,747.0475
0.010789999999999998,0.23999999999999996,999.0,218.8625,773.0925
0.010789999999999998,0.26999999999999996,999.0,195.82,792.685
0.010789999999999998,0.29999999999999993,51.57,176.585,815.2125
0.010789999999999998,0.32999999999999996,44.0375,161.4725,827.5275
0.010789999999999998,0.35999999999999993,47.76,146.8975,843.7075
0.010789999999999998,0.3899999999999999,63.41,135.305,846.4975
0.010789999999999998,0.41999999999999993,43.0025,126.3425,859.67
0.010789999999999998,0.44999999999999996,62.3575,117.895,867.41
0.011619999999999998,0.15,49.52,332.885,667.6925
0.011619999999999998,0.18,54.5875,287.7225,716.325
0.011619999999999998,0.20999999999999996,40.2825,245.61,752.2925
0.011619999999999998,0.23999999999999996,39.6725,218.0,778.02
0.011619999999999998,0.26999999999999996,58.4575,194.6775,801.2475
0.011619999999999998,0.29999999999999993,47.115,176.24,819.475
0.011619999999999998,0.32999999999999996,42.5825,161.055,828.15
0.011619999999999998,0.35999999999999993,42.215,147.9725,845.88
0.011619999999999998,0.3899999999999999,43.0425,135.95,855.89
0.011619999999999998,0.41999999999999993,40.105,125.795,861.96
0.011619999999999998,0.44999999999999996,53.4475,118.0175,869.06
0.01245,0.15,41.885,334.7875,667.7725
0.01245,0.18,51.0225,286.5275,715.1575
0.01245,0.20999999999999996,999.0,244.25,747.15
0.01245,0.23999999999999996,41.08,212.8775,775.95
0.01245,0.26999999999999996,999.0,193.15,794.8325
0.01245,0.29999999999999993,40.1225,173.775,812.38
0.01245,0.32999999999999996,38.435,158.1175,825.3025
0.01245,0.35999999999999993,41.525,144.6625,839.9375
0.01245,0.3899999999999999,999.0,133.6875,847.4375
0.01245,0.41999999999999993,48.715,124.4525,856.415
0.01245,0.44999999999999996,48.6575,115.9775,863.825
