time,Infected,Recovered,Susceptible
4.8,325.0,675.0,0.0
4.85,324.0,676.0,0.0
4.9,322.0,678.0,0.0
4.95,321.0,679.0,0.0
5.0,318.0,682.0,0.0
5.05,314.0,686.0,0.0
5.1,311.0,689.0,0.0
5.15,304.0,696.0,0.0
5.2,300.0,700.0,0.0
5.25,294.0,706.0,0.0
5.3,288.0,712.0,0.0
5.35,284.0,716.0,0.0
5.4,280.0,720.0,0.0
5.45,274.0,726.0,0.0
5.5,273.0,727.0,0.0
5.55,271.0,729.0,0.0
5.6,268.0,732.0,0.0
5.65,263.0,737.0,0.0
5.7,259.0,741.0,0.0
5.75,254.0,746.0,0.0
5.8,249.0,751.0,0.0
5.85,245.0,755.0,0.0
5.9,241.0,759.0,0.0
5.95,237.0,763.0,0.0
6.0,236.0,764.0,0.0
6.05,235.0,765.0,0.0
6.1,230.0,770.0,0.0
6.15,229.0,771.0,0.0
6.2,228.0,772.0,0.0
6.25,226.0,774.0,0.0
6.3,220.0,780.0,0.0
6.35,215.0,785.0,0.0
6.4,214.0,786.0,0.0
6.45,209.0,791.0,0.0
6.5,207.0,793.0,0.0
6.55,201.0,799.0,0.0
6.6,200.0,800.0,0.0
6.65,197.0,803.0,0.0
6.7,189.0,811.0,0.0
6.75,186.0,814.0,0.0
6.8,182.0,818.0,0.0
6.85,179.0,821.0,0.0
6.9,178.0,822.0,0.0
6.95,174.0,826.0,0.0
7.0,171.0,829.0,0.0
7.05,168.0,832.0,0.0
7.1,167.0,833.0,0.0
7.15,166.0,834.0,0.0
7.2,166.0,834.0,0.0
7.25,164.0,836.0,0.0
7.3,163.0,837.0,0.0
7.35,158.0,842.0,0.0
7.4,156.0,844.0,0.0
7.45,153.0,847.0,0.0
7.5,149.0,851.0,0.0
7.55,146.0,854.0,0.0
7.6,144.0,856.0,0.0
7.65,143.0,857.0,0.0
7.7,143.0,857.0,0.0
7.75,141.0,859.0,0.0
7.8,141.0,859.0,0.0
7.85,137.0,863.0,0.0
7.9,135.0,865.0,0.0
7.95,133.0,867.0,0.0
8.0,132.0,868.0,0.0
8.05,130.0,870.0,0.0
8.1,130.0,870.0,0.0
8.15,129.0,871.0,0.0
8.2,128.0,872.0,0.0
8.25,126.0,874.0,0.0
8.3,125.0,875.0,0.0
8.35,124.0,876.0,0.0
8.4,123.0,877.0,0.0
8.45,120.0,880.0,0.0
8.5,117.0,883.0,0.0
8.55,117.0,883.0,0.0
8.6,116.0,884.0,0.0
8.65,114.0,886.0,0.0
8.7,113.0,887.0,0.0
8.75,111.0,889.0,0.0
8.8,109.0,891.0,0.0
8.85,107.0,893.0,0.0
8.9,104.0,896.0,0.0
8.95,103.0,897.0,0.0
9.0,101.0,899.0,0.0
9.05,100.0,900.0,0.0
9.1,99.0,901.0,0.0
9.15,97.0,903.0,0.0
9.2,97.0,903.0,0.0
9.25,96.0,904.0,0.0
9.3,94.0,906.0,0.0
9.35,94.0,906.0,0.0
9.4,92.0,908.0,0.0
9.45,92.0,908.0,0.0
9.5,90.0,910.0,0.0
9.55,90.0,910.0,0.0
9.6,88.0,912.0,0.0
9.65,87.0,913.0,0.0
9.7,87.0,913.0,0.0
9.75,87.0,913.0,0.0
9.8,87.0,913.0,0.0
9.85,86.0,914.0,0.0
9.9,84.0,916.0,0.0
9.95,83.0,917.0,0.0
10.0,82.0,918.0,0.0
10.05,82.0,918.0,0.0
10.1,81.0,919.0,0.0
10.15,79.0,921.0,0.0
10.2,77.0,923.0,0.0
10.25,73.0,927.0,0.0
10.3,72.0,928.0,0.0
10.35,72.0,928.0,0.0
10.4,71.0,929.0,0.0
10.45,68.0,932.0,0.0
10.5,67.0,933.0,0.0
10.55,67.0,933.0,0.0
10.6,67.0,933.0,0.0
10.65,67.0,933.0,0.0
10.7,65.0,935.0,0.0
10.75,64.0,936.0,0.0
10.8,63.0,937.0,0.0
10.85,61.0,939.0,0.0
10.9,59.0,941.0,0.0
10.95,57.0,943.0,0.0
11.0,57.0,943.0,0.0
11.05,57.0,943.0,0.0
11.1,57.0,943.0,0.0
11.15,55.0,945.0,0.0
11.2,54.0,946.0,0.0
11.25,54.0,946.0,0.0
11.3,52.0,948.0,0.0
11.35,52.0,948.0,0.0
11.4,50.0,950.0,0.0
11.45,48.0,952.0,0.0
11.5,47.0,953.0,0.0
11.55,46.0,954.0,0.0
11.6,46.0,954.0,0.0
11.65,45.0,955.0,0.0
11.7,44.0,956.0,0.0
11.75,44.0,956.0,0.0
11.8,43.0,957.0,0.0
11.85,41.0,959.0,0.0
11.9,41.0,959.0,0.0
11.95,41.0,959.0,0.0
12.0,37.0,963.0,0.0
12.05,37.0,963.0,0.0
12.1,36.0,964.0,0.0
12.15,35.0,965.0,0.0
12.2,34.0,966.0,0.0
12.25,34.0,966.0,0.0
12.3,34.0,966.0,0.0
12.35,34.0,966.0,0.0
12.4,34.0,966.0,0.0
12.45,34.0,966.0,0.0
12.5,33.0,967.0,0.0
12.55,33.0,967.0,0.0
12.6,33.0,967.0,0.0
12.65,32.0,968.0,0.0
12.7,32.0,968.0,0.0
12.75,32.0,968.0,0.0
12.8,32.0,968.0,0.0
12.85,31.0,969.0,0.0
12.9,30.0,970.0,0.0
12.95,30.0,970.0,0.0
13.0,29.0,971.0,0.0
13.05,28.0,972.0,0.0
13.1,28.0,972.0,0.0
13.15,28.0,972.0,0.0
13.2,28.0,972.0,0.0
13.25,27.0,973.0,0.0
13.3,27.0,973.0,0.0
13.35,26.0,974.0,0.0
13.4,24.0,976.0,0.0
13.45,24.0,976.0,0.0
13.5,23.0,977.0,0.0
13.55,23.0,977.0,0.0
13.6,22.0,978.0,0.0
13.65,22.0,978.0,0.0
13.7,22.0,978.0,0.0
13.75,21.0,979.0,0.0
13.8,20.0,980.0,0.0
13.85,20.0,980.0,0.0
13.9,20.0,980.0,0.0
13.95,20.0,980.0,0.0
14.0,18.0,982.0,0.0
14.05,18.0,982.0,0.0
14.1,18.0,982.0,0.0
14.15,18.0,982.0,0.0
14.2,18.0,982.0,0.0
14.25,18.0,982.0,0.0
14.3,18.0,982.0,0.0
14.35,18.0,982.0,0.0
14.4,18.0,982.0,0.0
14.45,18.0,982.0,0.0
14.5,18.0,982.0,0.0
14.55,18.0,982.0,0.0
14.6,18.0,982.0,0.0
14.65,18.0,982.0,0.0
14.7,18.0,982.0,0.0
14.75,18.0,982.0,0.0
14.8,18.0,982.0,0.0
14.85,18.0,982.0,0.0
14.9,18.0,982.0,0.0
14.95,18.0,982.0,0.0
15.0,18.0,982.0,0.0
15.05,18.0,982.0,0.0
15.1,18.0,982.0,0.0
15.15,18.0,982.0,0.0
15.2,17.0,983.0,0.0
15.25,17.0,983.0,0.0
15.3,17.0,983.0,0.0
15.35,17.0,983.0,0.0
15.4,16.0,984.0,0.0
15.45,16.0,984.0,0.0
15.5,16.0,984.0,0.0
15.55,16.0,984.0,0.0
15.6,16.0,984.0,0.0
15.65,16.0,984.0,0.0
15.7,16.0,984.0,0.0
15.75,15.0,985.0,0.0
15.8,15.0,985.0,0.0
15.85,15.0,985.0,0.0
15.9,14.0,986.0,0.0
15.95,14.0,986.0,0.0
16.0,14.0,986.0,0.0
16.05,14.0,986.0,0.0
16.1,14.0,986.0,0.0
16.15,13.0,987.0,0.0
16.2,13.0,987.0,0.0
16.25,13.0,987.0,0.0
16.3,13.0,987.0,0.0
16.35,13.0,987.0,0.0
16.4,13.0,987.0,0.0
16.45,13.0,987.0,0.0
16.5,13.0,987.0,0.0
16.55,13.0,987.0,0.0
16.6,12.0,988.0,0.0
16.65,12.0,988.0,0.0
16.7,12.0,988.0,0.0
16.75,12.0,988.0,0.0
16.8,12.0,988.0,0.0
16.85,11.0,989.0,0.0
16.9,11.0,989.0,0.0
16.95,11.0,989.0,0.0
17.0,11.0,989.0,0.0
17.05,10.0,990.0,0.0
17.1,10.0,990.0,0.0
17.15,10.0,990.0,0.0
17.2,10.0,990.0,0.0
17.25,10.0,990.0,0.0
17.3,9.0,991.0,0.0
17.35,9.0,991.0,0.0
17.4,9.0,991.0,0.0
17.45,9.0,991.0,0.0
17.5,9.0,991.0,0.0
17.55,9.0,991.0,0.0
17.6,9.0,991.0,0.0
17.65,8.0,992.0,0.0
17.7,8.0,992.0,0.0
17.75,8.0,992.0,0.0
17.8,8.0,992.0,0.0
17.85,8.0,992.0,0.0
17.9,8.0,992.0,0.0
17.95,8.0,992.0,0.0
18.0,8.0,992.0,0.0
18.05,8.0,992.0,0.0
18.1,8.0,992.0,0.0
18.15,8.0,992.0,0.0
18.2,8.0,992.0,0.0
18.25,8.0,992.0,0.0
18.3,8.0,992.0,0.0
18.35,8.0,992.0,0.0
18.4,8.0,992.0,0.0
18.45,8.0,992.0,0.0
18.5,7.0,993.0,0.0
18.55,7.0,993.0,0.0
18.6,7.0,993.0,0.0
18.65,7.0,993.0,0.0
18.7,7.0,993.0,0.0
18.75,7.0,993.0,0.0
18.8,7.0,993.0,0.0
18.85,7.0,993.0,0.0
18.9,7.0,993.0,0.0
18.95,7.0,993.0,0.0
19.0,7.0,993.0,0.0
19.05,7.0,993.0,0.0
19.1,7.0,993.0,0.0
19.15,7.0,993.0,0.0
19.2,7.0,993.0,0.0
19.25,7.0,993.0,0.0
19.3,6.0,994.0,0.0
19.35,6.0,994.0,0.0
19.4,6.0,994.0,0.0
19.45,6.0,994.0,0.0
19.5,6.0,994.0,0.0
19.55,6.0,994.0,0.0
19.6,6.0,994.0,0.0
19.65,6.0,994.0,0.0
19.7,6.0,994.0,0.0
19.75,6.0,994.0,0.0
19.8,6.0,994.0,0.0
19.85,6.0,994.0,0.0
19.9,6.0,994.0,0.0
19.95,6.0,994.0,0.0
20.0,6.0,994.0,0.0
