time,Infected,Recovered,Susceptible
4.8,308.0,692.0,0.0
4.85,306.0,694.0,0.0
4.9,300.0,700.0,0.0
4.95,296.0,704.0,0.0
5.0,293.0,707.0,0.0
5.05,289.0,711.0,0.0
5.1,285.0,715.0,0.0
5.15,283.0,717.0,0.0
5.2,280.0,720.0,0.0
5.25,274.0,726.0,0.0
5.3,271.0,729.0,0.0
5.35,269.0,731.0,0.0
5.4,262.0,738.0,0.0
5.45,257.0,743.0,0.0
5.5,255.0,745.0,0.0
5.55,252.0,748.0,0.0
5.6,250.0,750.0,0.0
5.65,249.0,751.0,0.0
5.7,246.0,754.0,0.0
5.75,244.0,756.0,0.0
5.8,241.0,759.0,0.0
5.85,234.0,766.0,0.0
5.9,231.0,769.0,0.0
5.95,224.0,776.0,0.0
6.0,219.0,781.0,0.0
6.05,212.0,788.0,0.0
6.1,208.0,792.0,0.0
6.15,203.0,797.0,0.0
6.2,200.0,800.0,0.0
6.25,193.0,807.0,0.0
6.3,190.0,810.0,0.0
6.35,187.0,813.0,0.0
6.4,184.0,816.0,0.0
6.45,181.0,819.0,0.0
6.5,180.0,820.0,0.0
6.55,178.0,822.0,0.0
6.6,176.0,824.0,0.0
6.65,172.0,828.0,0.0
6.7,170.0,830.0,0.0
6.75,166.0,834.0,0.0
6.8,162.0,838.0,0.0
6.85,159.0,841.0,0.0
6.9,157.0,843.0,0.0
6.95,156.0,844.0,0.0
7.0,152.0,848.0,0.0
7.05,148.0,852.0,0.0
7.1,145.0,855.0,0.0
7.15,140.0,860.0,0.0
7.2,136.0,864.0,0.0
7.25,132.0,868.0,0.0
7.3,131.0,869.0,0.0
7.35,129.0,871.0,0.0
7.4,126.0,874.0,0.0
7.45,123.0,877.0,0.0
7.5,121.0,879.0,0.0
7.55,120.0,880.0,0.0
7.6,119.0,881.0,0.0
7.65,116.0,884.0,0.0
7.7,114.0,886.0,0.0
7.75,113.0,887.0,0.0
7.8,112.0,888.0,0.0
7.85,109.0,891.0,0.0
7.9,107.0,893.0,0.0
7.95,105.0,895.0,0.0
8.0,105.0,895.0,0.0
8.05,104.0,896.0,0.0
8.1,104.0,896.0,0.0
8.15,103.0,897.0,0.0
8.2,103.0,897.0,0.0
8.25,100.0,900.0,0.0
8.3,99.0,901.0,0.0
8.35,95.0,905.0,0.0
8.4,93.0,907.0,0.0
8.45,92.0,908.0,0.0
8.5,91.0,909.0,0.0
8.55,89.0,911.0,0.0
8.6,88.0,912.0,0.0
8.65,87.0,913.0,0.0
8.7,87.0,913.0,0.0
8.75,87.0,913.0,0.0
8.8,85.0,915.0,0.0
8.85,85.0,915.0,0.0
8.9,81.0,919.0,0.0
8.95,79.0,921.0,0.0
9.0,77.0,923.0,0.0
9.05,77.0,923.0,0.0
9.1,76.0,924.0,0.0
9.15,76.0,924.0,0.0
9.2,76.0,924.0,0.0
9.25,76.0,924.0,0.0
9.3,75.0,925.0,0.0
9.35,75.0,925.0,0.0
9.4,75.0,925.0,0.0
9.45,70.0,930.0,0.0
9.5,69.0,931.0,0.0
9.55,68.0,932.0,0.0
9.6,68.0,932.0,0.0
9.65,67.0,933.0,0.0
9.7,67.0,933.0,0.0
9.75,67.0,933.0,0.0
9.8,66.0,934.0,0.0
9.85,65.0,935.0,0.0
9.9,65.0,935.0,0.0
9.95,65.0,935.0,0.0
10.0,65.0,935.0,0.0
10.05,65.0,935.0,0.0
10.1,64.0,936.0,0.0
10.15,63.0,937.0,0.0
10.2,62.0,938.0,0.0
10.25,62.0,938.0,0.0
10.3,62.0,938.0,0.0
10.35,61.0,939.0,0.0
10.4,60.0,940.0,0.0
10.45,60.0,940.0,0.0
10.5,59.0,941.0,0.0
10.55,57.0,943.0,0.0
10.6,54.0,946.0,0.0
10.65,53.0,947.0,0.0
10.7,52.0,948.0,0.0
10.75,51.0,949.0,0.0
10.8,50.0,950.0,0.0
10.85,50.0,950.0,0.0
10.9,49.0,951.0,0.0
10.95,47.0,953.0,0.0
11.0,47.0,953.0,0.0
11.05,47.0,953.0,0.0
11.1,46.0,954.0,0.0
11.15,46.0,954.0,0.0
11.2,46.0,954.0,0.0
11.25,46.0,954.0,0.0
11.3,46.0,954.0,0.0
11.35,44.0,956.0,0.0
11.4,43.0,957.0,0.0
11.45,43.0,957.0,0.0
11.5,43.0,957.0,0.0
11.55,43.0,957.0,0.0
11.6,42.0,958.0,0.0
11.65,42.0,958.0,0.0
11.7,40.0,960.0,0.0
11.75,40.0,960.0,0.0
11.8,39.0,961.0,0.0
11.85,38.0,962.0,0.0
11.9,37.0,963.0,0.0
11.95,37.0,963.0,0.0
12.0,36.0,964.0,0.0
12.05,35.0,965.0,0.0
12.1,35.0,965.0,0.0
12.15,35.0,965.0,0.0
12.2,35.0,965.0,0.0
12.25,35.0,965.0,0.0
12.3,35.0,965.0,0.0
12.35,35.0,965.0,0.0
12.4,35.0,965.0,0.0
12.45,35.0,965.0,0.0
12.5,35.0,965.0,0.0
12.55,35.0,965.0,0.0
12.6,35.0,965.0,0.0
12.65,34.0,966.0,0.0
12.7,32.0,968.0,0.0
12.75,32.0,968.0,0.0
12.8,30.0,970.0,0.0
12.85,29.0,971.0,0.0
12.9,29.0,971.0,0.0
12.95,29.0,971.0,0.0
13.0,28.0,972.0,0.0
13.05,28.0,972.0,0.0
13.1,27.0,973.0,0.0
13.15,27.0,973.0,0.0
13.2,27.0,973.0,0.0
13.25,26.0,974.0,0.0
13.3,25.0,975.0,0.0
13.35,25.0,975.0,0.0
13.4,24.0,976.0,0.0
13.45,24.0,976.0,0.0
13.5,23.0,977.0,0.0
13.55,23.0,977.0,0.0
13.6,23.0,977.0,0.0
13.65,23.0,977.0,0.0
13.7,23.0,977.0,0.0
13.75,22.0,978.0,0.0
13.8,21.0,979.0,0.0
13.85,21.0,979.0,0.0
13.9,21.0,979.0,0.0
13.95,21.0,979.0,0.0
14.0,21.0,979.0,0.0
14.05,21.0,979.0,0.0
14.1,21.0,979.0,0.0
14.15,21.0,979.0,0.0
14.2,20.0,980.0,0.0
14.25,20.0,980.0,0.0
14.3,20.0,980.0,0.0
14.35,20.0,980.0,0.0
14.4,20.0,980.0,0.0
14.45,20.0,980.0,0.0
14.5,20.0,980.0,0.0
14.55,19.0,981.0,0.0
14.6,19.0,981.0,0.0
14.65,19.0,981.0,0.0
14.7,18.0,982.0,0.0
14.75,18.0,982.0,0.0
14.8,17.0,983.0,0.0
14.85,16.0,984.0,0.0
14.9,16.0,984.0,0.0
14.95,16.0,984.0,0.0
15.0,16.0,984.0,0.0
15.05,16.0,984.0,0.0
15.1,16.0,984.0,0.0
15.15,16.0,984.0,0.0
15.2,16.0,984.0,0.0
15.25,16.0,984.0,0.0
15.3,16.0,984.0,0.0
15.35,14.0,986.0,0.0
15.4,14.0,986.0,0.0
15.45,13.0,987.0,0.0
15.5,13.0,987.0,0.0
15.55,13.0,987.0,0.0
15.6,11.0,989.0,0.0
15.65,11.0,989.0,0.0
15.7,11.0,989.0,0.0
15.75,10.0,990.0,0.0
15.8,10.0,990.0,0.0
15.85,10.0,990.0,0.0
15.9,10.0,990.0,0.0
15.95,10.0,990.0,0.0
16.0,10.0,990.0,0.0
16.05,10.0,990.0,0.0
16.1,10.0,990.0,0.0
16.15,10.0,990.0,0.0
16.2,10.0,990.0,0.0
16.25,10.0,990.0,0.0
16.3,10.0,990.0,0.0
16.35,10.0,990.0,0.0
16.4,10.0,990.0,0.0
16.45,10.0,990.0,0.0
16.5,9.0,991.0,0.0
16.55,8.0,992.0,0.0
16.6,8.0,992.0,0.0
16.65,8.0,992.0,0.0
16.7,8.0,992.0,0.0
16.75,8.0,992.0,0.0
16.8,8.0,992.0,0.0
16.85,8.0,992.0,0.0
16.9,8.0,992.0,0.0
16.95,8.0,992.0,0.0
17.0,8.0,992.0,0.0
17.05,8.0,992.0,0.0
17.1,7.0,993.0,0.0
17.15,7.0,993.0,0.0
17.2,7.0,993.0,0.0
17.25,7.0,993.0,0.0
17.3,7.0,993.0,0.0
17.35,7.0,993.0,0.0
17.4,7.0,993.0,0.0
17.45,7.0,993.0,0.0
17.5,7.0,993.0,0.0
17.55,7.0,993.0,0.0
17.6,6.0,994.0,0.0
17.65,6.0,994.0,0.0
17.7,6.0,994.0,0.0
17.75,6.0,994.0,0.0
17.8,6.0,994.0,0.0
17.85,6.0,994.0,0.0
17.9,6.0,994.0,0.0
17.95,6.0,994.0,0.0
18.0,6.0,994.0,0.0
18.05,6.0,994.0,0.0
18.1,5.0,995.0,0.0
18.15,5.0,995.0,0.0
18.2,5.0,995.0,0.0
18.25,5.0,995.0,0.0
18.3,5.0,995.0,0.0
18.35,5.0,995.0,0.0
18.4,5.0,995.0,0.0
18.45,5.0,995.0,0.0
18.5,5.0,995.0,0.0
18.55,5.0,995.0,0.0
18.6,5.0,995.0,0.0
18.65,5.0,995.0,0.0
18.7,5.0,995.0,0.0
18.75,5.0,995.0,0.0
18.8,5.0,995.0,0.0
18.85,5.0,995.0,0.0
18.9,5.0,995.0,0.0
18.95,5.0,995.0,0.0
19.0,5.0,995.0,0.0
19.05,5.0,995.0,0.0
19.1,4.0,996.0,0.0
19.15,4.0,996.0,0.0
19.2,4.0,996.0,0.0
19.25,4.0,996.0,0.0
19.3,4.0,996.0,0.0
19.35,3.0,997.0,0.0
19.4,3.0,997.0,0.0
19.45,3.0,997.0,0.0
19.5,3.0,997.0,0.0
19.55,3.0,997.0,0.0
19.6,3.0,997.0,0.0
19.65,3.0,997.0,0.0
19.7,3.0,997.0,0.0
19.75,3.0,997.0,0.0
19.8,3.0,997.0,0.0
19.85,3.0,997.0,0.0
19.9,3.0,997.0,0.0
19.95,3.0,997.0,0.0
20.0,3.0,997.0,0.0
